Battery_ID,Temperature,Voltage,Current,Internal_Resistance,Charge_Time,Discharge_Time,SOC,SOH,DOD,Ambient_Humidity,RUL
8,35.52,3.55,1.11,0.13,56,113,95.83,95.83,4.17,52.4,9583
8,35.55,3.48,1.54,0.105,55,115,95.82,95.82,4.18,30.33,9582
8,26.82,3.28,1.07,0.106,59,116,95.81,95.81,4.19,51.48,9581
8,33.12,3.92,1.15,0.056,60,115,95.8,95.8,4.2,45.19,9580
8,27.22,3.65,1.19,0.118,66,112,95.79,95.79,4.21,36.3,9579
8,39.62,3.41,1.07,0.119,52,129,95.78,95.78,4.22,42.12,9578
8,27.27,4.09,1.07,0.092,61,120,95.77,95.77,4.23,43.57,9577
8,33.59,3.14,1.24,0.114,68,110,95.76,95.76,4.24,53.87,9576
8,35.71,3.36,1.07,0.102,64,129,95.75,95.75,4.25,31.43,9575
8,38.37,3.12,1.89,0.114,55,120,95.74,95.74,4.26,56.79,9574
8,30.9,3.55,1.1,0.12,55,121,95.73,95.73,4.27,47.79,9573
8,37.88,3.34,1.87,0.104,55,115,95.72,95.72,4.28,42.17,9572
8,22.62,3.03,1.3,0.056,51,120,95.71,95.71,4.29,52.07,9571
8,25.05,3.44,1.94,0.119,63,125,95.7,95.7,4.3,33.8,9570
8,38.31,3.2,1.04,0.139,60,110,95.69,95.69,4.31,50.09,9569
8,28.21,3.24,1.53,0.119,56,125,95.68,95.68,4.32,58.22,9568
8,29.4,3.57,1.83,0.102,54,122,95.67,95.67,4.33,49.95,9567
8,35.36,3.59,1.93,0.061,56,112,95.66,95.66,4.34,40.94,9566
8,29.37,3.58,1.88,0.144,50,115,95.65,95.65,4.35,46.06,9565
8,29.36,3.71,1.23,0.089,65,129,95.64,95.64,4.36,41.12,9564
8,38.0,3.22,1.55,0.052,58,110,95.63,95.63,4.37,52.2,9563
8,27.47,3.3,1.77,0.117,60,129,95.62,95.62,4.38,37.33,9562
8,30.57,4.0,1.89,0.122,51,127,95.61,95.61,4.39,36.05,9561
8,32.06,3.15,1.19,0.127,58,128,95.6,95.6,4.4,54.65,9560
8,33.65,3.62,1.13,0.089,61,122,95.59,95.59,4.41,49.6,9559
8,37.16,4.08,1.09,0.067,55,128,95.58,95.58,4.42,44.27,9558
8,37.59,3.25,1.34,0.104,63,130,95.57,95.57,4.43,58.63,9557
8,26.19,3.66,1.47,0.139,57,117,95.56,95.56,4.44,30.86,9556
8,32.92,3.27,1.27,0.1,59,122,95.55,95.55,4.45,31.21,9555
8,39.76,3.5,1.32,0.094,67,120,95.54,95.54,4.46,53.73,9554
8,37.85,3.64,1.92,0.143,69,127,95.53,95.53,4.47,45.79,9553
8,24.21,3.33,1.91,0.14,61,124,95.52,95.52,4.48,48.77,9552
8,31.3,4.16,1.29,0.103,55,114,95.51,95.51,4.49,55.65,9551
8,33.22,3.13,1.45,0.13,52,121,95.5,95.5,4.5,43.05,9550
8,26.56,3.89,1.25,0.102,55,127,95.49,95.49,4.51,41.87,9549
8,26.22,3.27,1.64,0.109,68,128,95.48,95.48,4.52,51.0,9548
8,20.62,3.25,1.74,0.069,50,116,95.47,95.47,4.53,45.22,9547
8,29.67,3.09,1.2,0.141,62,126,95.46,95.46,4.54,47.75,9546
8,25.57,3.79,1.51,0.064,64,126,95.45,95.45,4.55,49.39,9545
8,31.65,3.11,1.53,0.098,60,125,95.44,95.44,4.56,36.63,9544
8,21.58,3.07,1.37,0.067,64,130,95.43,95.43,4.57,54.22,9543
8,35.5,3.54,1.46,0.094,52,126,95.42,95.42,4.58,34.23,9542
8,39.51,3.86,1.24,0.098,68,120,95.41,95.41,4.59,50.25,9541
8,29.34,3.05,1.23,0.069,60,123,95.4,95.4,4.6,49.69,9540
8,29.92,4.17,1.79,0.073,62,130,95.39,95.39,4.61,45.2,9539
8,33.2,3.75,1.78,0.125,67,123,95.38,95.38,4.62,41.74,9538
8,35.73,4.16,1.09,0.125,63,126,95.37,95.37,4.63,56.84,9537
8,23.34,3.62,1.51,0.079,68,123,95.36,95.36,4.64,56.42,9536
8,20.93,3.78,1.93,0.122,65,129,95.35,95.35,4.65,51.53,9535
8,24.74,3.07,1.47,0.103,64,127,95.34,95.34,4.66,34.23,9534
8,31.3,4.16,1.22,0.113,58,113,95.33,95.33,4.67,50.96,9533
8,21.95,3.7,1.8,0.071,62,121,95.32,95.32,4.68,36.37,9532
8,20.97,3.39,1.53,0.068,70,129,95.31,95.31,4.69,37.17,9531
8,21.1,4.06,1.33,0.082,62,126,95.3,95.3,4.7,56.68,9530
8,20.08,3.55,1.62,0.082,70,126,95.29,95.29,4.71,59.73,9529
8,20.79,3.81,1.56,0.138,50,112,95.28,95.28,4.72,43.65,9528
8,36.81,4.03,1.0,0.14,67,112,95.27,95.27,4.73,32.34,9527
8,34.19,3.13,1.29,0.128,58,116,95.26,95.26,4.74,47.76,9526
8,36.52,3.01,1.86,0.058,53,110,95.25,95.25,4.75,31.34,9525
8,24.56,4.06,1.16,0.091,57,120,95.24,95.24,4.76,59.49,9524
8,30.0,3.29,1.08,0.099,57,122,95.23,95.23,4.77,56.42,9523
8,32.66,3.52,1.24,0.113,57,115,95.22,95.22,4.78,38.43,9522
8,20.28,3.42,1.96,0.11,52,123,95.21,95.21,4.79,59.29,9521
8,31.87,4.2,1.92,0.06,62,112,95.2,95.2,4.8,31.58,9520
8,30.06,3.07,1.35,0.113,55,125,95.19,95.19,4.81,36.72,9519
8,23.22,3.14,1.05,0.123,62,129,95.18,95.18,4.82,39.62,9518
8,30.89,3.46,1.22,0.136,68,125,95.17,95.17,4.83,53.34,9517
8,22.41,3.96,1.99,0.113,66,121,95.16,95.16,4.84,58.42,9516
8,32.43,3.47,1.97,0.08,56,110,95.15,95.15,4.85,53.66,9515
8,26.43,3.01,1.7,0.056,56,118,95.14,95.14,4.86,52.03,9514
8,20.68,3.61,1.57,0.077,60,113,95.13,95.13,4.87,57.93,9513
8,37.23,3.29,1.95,0.075,68,118,95.12,95.12,4.88,30.72,9512
8,23.77,3.22,1.68,0.079,56,129,95.11,95.11,4.89,32.16,9511
8,36.23,3.21,1.93,0.08,55,111,95.1,95.1,4.9,34.88,9510
8,24.24,3.66,1.04,0.149,62,112,95.09,95.09,4.91,54.93,9509
8,22.73,3.41,1.96,0.081,69,128,95.08,95.08,4.92,58.17,9508
8,32.75,4.13,1.67,0.095,58,127,95.07,95.07,4.93,40.86,9507
8,32.58,4.14,1.03,0.084,70,128,95.06,95.06,4.94,47.16,9506
8,33.98,3.55,1.88,0.064,54,112,95.05,95.05,4.95,30.41,9505
8,30.35,4.13,1.15,0.085,50,114,95.04,95.04,4.96,45.76,9504
8,34.67,4.01,1.42,0.148,54,114,95.03,95.03,4.97,45.31,9503
8,36.86,3.26,1.9,0.082,56,126,95.02,95.02,4.98,57.15,9502
8,21.24,3.78,1.66,0.09,50,116,95.01,95.01,4.99,45.37,9501
8,31.65,3.39,1.13,0.115,59,128,95.0,95.0,5.0,33.15,9500
8,36.64,3.29,1.86,0.12,51,124,94.99,94.99,5.01,45.48,9499
8,25.0,3.78,1.78,0.139,66,110,94.98,94.98,5.02,55.82,9498
8,35.13,4.13,1.99,0.147,52,118,94.97,94.97,5.03,58.28,9497
8,33.57,3.7,1.88,0.052,59,122,94.96,94.96,5.04,54.03,9496
8,24.93,4.17,1.91,0.12,66,113,94.95,94.95,5.05,32.67,9495
8,31.99,3.22,1.33,0.117,65,115,94.94,94.94,5.06,43.32,9494
8,20.41,3.52,1.48,0.118,69,128,94.93,94.93,5.07,38.7,9493
8,21.58,3.34,1.87,0.053,64,126,94.92,94.92,5.08,56.98,9492
8,30.1,3.23,1.12,0.117,58,113,94.91,94.91,5.09,37.71,9491
8,32.85,4.19,1.47,0.07,55,123,94.9,94.9,5.1,39.07,9490
8,39.82,3.33,1.09,0.112,60,121,94.89,94.89,5.11,37.52,9489
8,35.3,3.22,1.11,0.059,59,111,94.88,94.88,5.12,31.45,9488
8,28.0,3.23,1.13,0.066,56,128,94.87,94.87,5.13,54.68,9487
8,32.59,3.95,1.71,0.114,60,118,94.86,94.86,5.14,51.81,9486
8,30.06,3.29,1.27,0.093,54,130,94.85,94.85,5.15,37.33,9485
8,23.84,3.86,1.51,0.145,56,122,94.84,94.84,5.16,30.54,9484
8,27.29,3.28,1.47,0.054,68,128,94.83,94.83,5.17,56.92,9483
8,26.87,3.58,1.57,0.111,69,121,94.82,94.82,5.18,42.97,9482
8,22.9,3.13,1.78,0.084,69,127,94.81,94.81,5.19,33.27,9481
8,34.86,3.32,1.7,0.075,60,125,94.8,94.8,5.2,52.33,9480
8,30.89,3.44,1.17,0.146,58,120,94.79,94.79,5.21,36.73,9479
8,34.1,3.4,1.63,0.066,63,129,94.78,94.78,5.22,37.11,9478
8,20.76,3.02,1.82,0.084,52,123,94.77,94.77,5.23,34.87,9477
8,30.51,3.16,1.97,0.146,63,122,94.76,94.76,5.24,37.5,9476
8,37.17,3.33,1.05,0.07,58,126,94.75,94.75,5.25,33.15,9475
8,23.49,3.41,1.11,0.092,52,126,94.74,94.74,5.26,53.22,9474
8,26.83,4.11,1.42,0.053,64,121,94.73,94.73,5.27,53.49,9473
8,33.08,3.96,1.84,0.1,68,124,94.72,94.72,5.28,30.28,9472
8,22.14,4.07,1.38,0.147,59,123,94.71,94.71,5.29,53.78,9471
8,26.16,3.87,1.19,0.127,51,115,94.7,94.7,5.3,48.53,9470
8,30.65,3.61,1.97,0.146,60,119,94.69,94.69,5.31,32.4,9469
8,39.47,3.25,1.05,0.142,70,119,94.68,94.68,5.32,46.56,9468
8,26.08,3.99,1.96,0.142,65,114,94.67,94.67,5.33,31.07,9467
8,36.93,3.53,1.44,0.094,52,126,94.66,94.66,5.34,43.79,9466
8,25.07,3.53,1.16,0.054,59,123,94.65,94.65,5.35,41.52,9465
8,21.52,3.44,1.94,0.066,53,127,94.64,94.64,5.36,35.51,9464
8,38.17,3.03,1.79,0.083,68,130,94.63,94.63,5.37,49.05,9463
8,26.26,3.27,1.81,0.14,68,117,94.62,94.62,5.38,52.39,9462
8,31.55,3.83,1.58,0.085,57,125,94.61,94.61,5.39,34.32,9461
8,29.93,3.52,1.65,0.091,54,127,94.6,94.6,5.4,52.59,9460
8,27.72,3.09,1.74,0.102,59,122,94.59,94.59,5.41,32.75,9459
8,35.07,3.4,1.85,0.146,61,113,94.58,94.58,5.42,45.33,9458
8,20.08,3.01,1.95,0.116,57,124,94.57,94.57,5.43,57.83,9457
8,28.75,3.69,1.69,0.07,61,130,94.56,94.56,5.44,47.98,9456
8,31.69,3.45,1.01,0.14,51,121,94.55,94.55,5.45,57.42,9455
8,20.76,3.43,1.77,0.131,70,110,94.54,94.54,5.46,55.54,9454
8,38.7,3.53,1.08,0.144,68,127,94.53,94.53,5.47,45.83,9453
8,28.38,3.83,1.63,0.136,58,122,94.52,94.52,5.48,58.61,9452
8,39.41,3.83,1.78,0.071,69,128,94.51,94.51,5.49,43.08,9451
8,36.79,3.07,1.82,0.111,55,129,94.5,94.5,5.5,38.6,9450
8,27.2,4.09,1.08,0.078,52,127,94.49,94.49,5.51,40.52,9449
8,38.29,3.15,1.67,0.115,51,111,94.48,94.48,5.52,49.49,9448
8,24.43,3.18,1.42,0.101,57,130,94.47,94.47,5.53,43.87,9447
8,24.84,3.1,1.85,0.097,61,124,94.46,94.46,5.54,50.63,9446
8,34.86,3.96,1.15,0.087,53,127,94.45,94.45,5.55,41.87,9445
8,37.52,3.94,1.96,0.105,59,121,94.44,94.44,5.56,46.34,9444
8,31.97,3.38,1.25,0.11,55,121,94.43,94.43,5.57,58.01,9443
8,33.18,3.35,1.27,0.081,62,112,94.42,94.42,5.58,31.12,9442
8,20.82,3.71,1.21,0.122,54,122,94.41,94.41,5.59,32.67,9441
8,21.81,4.13,1.04,0.144,57,116,94.4,94.4,5.6,57.2,9440
8,35.35,3.76,1.71,0.12,53,122,94.39,94.39,5.61,50.02,9439
8,28.31,3.5,1.34,0.137,55,111,94.38,94.38,5.62,38.19,9438
8,29.06,3.12,1.58,0.066,67,115,94.37,94.37,5.63,57.16,9437
8,21.64,4.04,1.47,0.098,53,110,94.36,94.36,5.64,58.23,9436
8,36.0,3.09,1.1,0.119,65,118,94.35,94.35,5.65,54.62,9435
8,38.94,3.64,1.24,0.125,70,117,94.34,94.34,5.66,59.18,9434
8,23.46,3.05,1.27,0.055,60,112,94.33,94.33,5.67,56.94,9433
8,29.65,3.1,1.41,0.105,59,114,94.32,94.32,5.68,46.3,9432
8,31.77,3.05,1.05,0.102,65,118,94.31,94.31,5.69,44.79,9431
8,39.96,3.73,1.8,0.068,69,117,94.3,94.3,5.7,44.86,9430
8,36.26,3.87,1.91,0.131,50,124,94.29,94.29,5.71,52.18,9429
8,24.79,3.79,1.25,0.106,54,128,94.28,94.28,5.72,56.26,9428
8,35.7,3.14,1.72,0.132,57,128,94.27,94.27,5.73,56.11,9427
8,22.86,3.52,1.19,0.083,65,112,94.26,94.26,5.74,50.98,9426
8,33.34,3.05,1.01,0.053,62,113,94.25,94.25,5.75,51.33,9425
8,39.47,3.26,1.31,0.127,69,113,94.24,94.24,5.76,30.88,9424
8,37.8,3.31,1.26,0.056,61,120,94.23,94.23,5.77,43.04,9423
8,24.82,3.92,1.39,0.112,54,123,94.22,94.22,5.78,34.93,9422
8,32.3,3.74,1.14,0.066,50,113,94.21,94.21,5.79,37.41,9421
8,22.21,3.43,1.55,0.105,62,116,94.2,94.2,5.8,51.37,9420
8,36.96,3.21,1.17,0.057,66,127,94.19,94.19,5.81,33.48,9419
8,38.47,4.1,1.54,0.114,66,111,94.18,94.18,5.82,43.1,9418
8,27.43,3.26,1.97,0.109,70,129,94.17,94.17,5.83,35.51,9417
8,30.71,4.08,1.57,0.107,63,111,94.16,94.16,5.84,43.94,9416
8,22.91,3.41,1.17,0.054,51,112,94.15,94.15,5.85,50.27,9415
8,24.67,3.81,1.01,0.094,53,128,94.14,94.14,5.86,56.37,9414
8,21.01,3.95,1.05,0.117,64,111,94.13,94.13,5.87,30.29,9413
8,32.95,3.65,1.64,0.063,65,125,94.12,94.12,5.88,47.56,9412
8,24.26,3.08,1.87,0.143,67,115,94.11,94.11,5.89,49.96,9411
8,25.1,3.31,1.95,0.1,65,124,94.1,94.1,5.9,53.19,9410
8,24.86,4.0,1.69,0.124,60,117,94.09,94.09,5.91,47.95,9409
8,26.0,3.42,1.86,0.099,59,118,94.08,94.08,5.92,44.17,9408
8,31.93,3.37,1.17,0.104,53,125,94.07,94.07,5.93,52.37,9407
8,37.63,3.95,1.11,0.077,53,127,94.06,94.06,5.94,55.38,9406
8,24.31,3.17,1.19,0.08,55,118,94.05,94.05,5.95,41.51,9405
8,33.04,3.0,1.77,0.117,52,118,94.04,94.04,5.96,31.27,9404
8,35.71,3.04,1.5,0.087,68,122,94.03,94.03,5.97,37.3,9403
8,27.93,3.55,1.13,0.096,61,117,94.02,94.02,5.98,35.47,9402
8,23.39,3.05,1.72,0.089,52,130,94.01,94.01,5.99,54.9,9401
8,26.26,3.28,1.16,0.085,68,116,94.0,94.0,6.0,48.62,9400
8,25.07,3.11,1.83,0.138,69,119,93.99,93.99,6.01,55.94,9399
8,30.83,4.07,1.5,0.146,56,121,93.98,93.98,6.02,47.62,9398
8,33.68,3.84,1.45,0.093,59,126,93.97,93.97,6.03,34.57,9397
8,31.09,3.24,1.36,0.095,68,128,93.96,93.96,6.04,45.17,9396
8,36.0,3.27,1.35,0.123,57,126,93.95,93.95,6.05,56.22,9395
8,31.74,3.09,1.2,0.137,56,121,93.94,93.94,6.06,44.44,9394
8,38.51,3.07,1.41,0.05,62,128,93.93,93.93,6.07,52.92,9393
8,38.93,3.42,1.04,0.069,69,114,93.92,93.92,6.08,33.51,9392
8,21.32,3.61,1.16,0.081,52,118,93.91,93.91,6.09,45.45,9391
8,39.77,4.19,1.88,0.087,66,115,93.9,93.9,6.1,42.0,9390
8,34.57,3.2,1.52,0.12,68,110,93.89,93.89,6.11,59.52,9389
8,27.81,3.33,1.13,0.139,54,124,93.88,93.88,6.12,42.68,9388
8,23.29,3.39,1.3,0.107,66,123,93.87,93.87,6.13,42.07,9387
8,34.97,3.39,1.3,0.059,53,127,93.86,93.86,6.14,49.34,9386
8,27.19,3.47,1.16,0.119,61,120,93.85,93.85,6.15,56.87,9385
8,22.72,3.68,1.79,0.14,65,115,93.84,93.84,6.16,38.07,9384
8,30.65,3.92,1.92,0.093,52,120,93.83,93.83,6.17,31.87,9383
8,21.08,3.07,1.7,0.147,56,111,93.82,93.82,6.18,30.94,9382
8,33.64,3.75,1.38,0.061,52,125,93.81,93.81,6.19,57.03,9381
8,31.97,3.33,1.51,0.086,52,129,93.8,93.8,6.2,45.62,9380
8,21.68,3.79,1.58,0.102,64,115,93.79,93.79,6.21,54.47,9379
8,35.35,3.02,1.77,0.089,52,111,93.78,93.78,6.22,45.74,9378
8,35.11,3.99,1.26,0.103,60,121,93.77,93.77,6.23,40.07,9377
8,37.66,3.67,1.48,0.087,55,122,93.76,93.76,6.24,48.72,9376
8,31.61,3.35,1.32,0.105,69,122,93.75,93.75,6.25,39.04,9375
8,31.83,3.52,1.41,0.132,70,118,93.74,93.74,6.26,42.51,9374
8,39.39,3.69,1.98,0.081,62,111,93.73,93.73,6.27,48.49,9373
8,24.9,4.04,1.62,0.147,52,117,93.72,93.72,6.28,32.81,9372
8,37.7,3.51,1.86,0.078,67,128,93.71,93.71,6.29,41.33,9371
8,21.49,3.66,1.2,0.12,54,125,93.7,93.7,6.3,54.01,9370
8,22.75,4.18,1.27,0.108,51,126,93.69,93.69,6.31,46.01,9369
8,25.61,3.83,1.18,0.07,55,120,93.68,93.68,6.32,45.13,9368
8,26.66,3.05,1.11,0.065,62,126,93.67,93.67,6.33,36.38,9367
8,28.15,3.66,1.22,0.099,50,125,93.66,93.66,6.34,42.31,9366
8,22.02,3.14,1.54,0.067,56,111,93.65,93.65,6.35,50.69,9365
8,37.31,3.52,1.28,0.105,62,112,93.64,93.64,6.36,37.3,9364
8,33.48,3.76,1.75,0.114,67,129,93.63,93.63,6.37,54.35,9363
8,30.32,3.01,1.33,0.15,56,126,93.62,93.62,6.38,45.27,9362
8,24.2,3.39,1.25,0.126,55,122,93.61,93.61,6.39,57.37,9361
8,39.16,4.03,1.59,0.104,59,116,93.6,93.6,6.4,42.65,9360
8,36.2,3.13,1.8,0.067,53,125,93.59,93.59,6.41,58.48,9359
8,25.24,3.37,1.76,0.149,66,113,93.58,93.58,6.42,38.8,9358
8,34.97,3.1,1.71,0.069,63,123,93.57,93.57,6.43,55.38,9357
8,32.98,4.0,1.6,0.11,69,120,93.56,93.56,6.44,45.83,9356
8,29.56,3.68,1.75,0.115,60,118,93.55,93.55,6.45,51.83,9355
8,28.34,3.39,1.95,0.071,55,114,93.54,93.54,6.46,42.28,9354
8,24.79,4.2,1.93,0.117,54,120,93.53,93.53,6.47,53.93,9353
8,33.17,4.13,1.95,0.068,63,117,93.52,93.52,6.48,45.87,9352
8,28.58,4.15,1.87,0.067,53,118,93.51,93.51,6.49,31.34,9351
8,32.66,3.38,1.41,0.087,52,115,93.5,93.5,6.5,35.05,9350
8,35.47,4.08,1.98,0.066,51,113,93.49,93.49,6.51,38.46,9349
8,21.24,3.87,1.22,0.113,52,110,93.48,93.48,6.52,34.33,9348
8,23.9,3.01,1.04,0.108,54,121,93.47,93.47,6.53,43.87,9347
8,36.93,3.86,1.22,0.095,62,129,93.46,93.46,6.54,59.81,9346
8,27.02,3.44,1.46,0.106,52,111,93.45,93.45,6.55,38.52,9345
8,33.97,4.19,1.85,0.053,54,129,93.44,93.44,6.56,32.63,9344
8,20.37,3.22,1.45,0.107,54,129,93.43,93.43,6.57,38.2,9343
8,33.46,3.43,1.66,0.066,51,121,93.42,93.42,6.58,57.34,9342
8,25.25,3.57,1.82,0.127,59,127,93.41,93.41,6.59,32.85,9341
8,23.53,3.22,1.54,0.106,58,117,93.4,93.4,6.6,30.05,9340
8,36.37,3.67,1.5,0.103,53,121,93.39,93.39,6.61,35.96,9339
8,32.63,3.72,1.6,0.058,57,117,93.38,93.38,6.62,53.21,9338
8,25.2,4.12,1.59,0.109,59,129,93.37,93.37,6.63,50.69,9337
8,26.11,3.46,1.87,0.111,59,129,93.36,93.36,6.64,42.21,9336
8,25.41,3.95,1.72,0.118,67,113,93.35,93.35,6.65,46.65,9335
8,32.23,4.11,1.78,0.111,69,123,93.34,93.34,6.66,46.89,9334
8,36.64,3.09,1.48,0.088,65,116,93.33,93.33,6.67,54.2,9333
8,31.75,3.08,1.81,0.107,67,125,93.32,93.32,6.68,34.65,9332
8,22.26,3.32,1.34,0.053,50,123,93.31,93.31,6.69,38.37,9331
8,21.52,3.51,1.94,0.137,51,118,93.3,93.3,6.7,49.8,9330
8,23.63,3.44,1.91,0.129,50,112,93.29,93.29,6.71,58.62,9329
8,37.44,3.93,1.25,0.09,69,119,93.28,93.28,6.72,46.62,9328
8,35.51,3.32,1.18,0.066,66,126,93.27,93.27,6.73,59.17,9327
8,33.37,4.15,1.8,0.09,63,119,93.26,93.26,6.74,32.66,9326
8,24.78,3.3,1.96,0.089,57,126,93.25,93.25,6.75,40.19,9325
8,38.28,3.15,1.43,0.051,58,125,93.24,93.24,6.76,54.87,9324
8,33.56,3.58,1.84,0.092,67,126,93.23,93.23,6.77,57.97,9323
8,25.4,3.45,1.63,0.063,58,118,93.22,93.22,6.78,46.13,9322
8,29.15,3.35,1.49,0.107,69,125,93.21,93.21,6.79,55.16,9321
8,29.62,4.06,1.21,0.123,56,115,93.2,93.2,6.8,44.34,9320
8,32.81,3.81,1.88,0.081,58,128,93.19,93.19,6.81,33.27,9319
8,28.9,3.45,1.56,0.148,65,125,93.18,93.18,6.82,44.67,9318
8,29.04,3.36,1.88,0.078,54,122,93.17,93.17,6.83,43.63,9317
8,21.55,4.09,1.52,0.122,53,130,93.16,93.16,6.84,43.17,9316
8,32.68,4.15,1.86,0.085,58,127,93.15,93.15,6.85,40.79,9315
8,29.07,3.03,1.84,0.062,58,111,93.14,93.14,6.86,57.11,9314
8,23.7,3.55,1.85,0.089,58,124,93.13,93.13,6.87,45.5,9313
8,34.36,3.94,1.68,0.112,54,118,93.12,93.12,6.88,50.55,9312
8,25.5,4.11,1.22,0.09,60,122,93.11,93.11,6.89,56.88,9311
8,38.21,3.47,1.05,0.084,65,114,93.1,93.1,6.9,54.51,9310
8,27.25,3.21,1.95,0.073,55,112,93.09,93.09,6.91,35.96,9309
8,29.43,3.26,1.45,0.15,61,115,93.08,93.08,6.92,36.58,9308
8,25.14,3.63,1.93,0.142,67,117,93.07,93.07,6.93,30.66,9307
8,39.62,3.83,1.86,0.138,66,122,93.06,93.06,6.94,37.96,9306
8,37.43,3.04,1.65,0.136,70,124,93.05,93.05,6.95,31.1,9305
8,30.74,4.13,1.95,0.085,55,127,93.04,93.04,6.96,38.41,9304
8,22.79,3.72,1.53,0.148,50,120,93.03,93.03,6.97,43.97,9303
8,38.67,4.19,1.3,0.094,62,130,93.02,93.02,6.98,51.25,9302
8,21.79,3.5,1.89,0.053,70,124,93.01,93.01,6.99,52.16,9301
8,36.03,3.41,1.61,0.131,65,115,93.0,93.0,7.0,45.54,9300
8,26.67,4.07,1.89,0.093,56,113,92.99,92.99,7.01,45.91,9299
8,20.11,3.62,1.61,0.084,58,110,92.98,92.98,7.02,41.71,9298
8,24.57,3.82,1.7,0.128,55,116,92.97,92.97,7.03,50.07,9297
8,23.52,3.64,1.28,0.072,68,125,92.96,92.96,7.04,59.64,9296
8,32.21,4.11,1.05,0.056,60,110,92.95,92.95,7.05,50.89,9295
8,38.82,3.45,1.8,0.106,57,112,92.94,92.94,7.06,37.55,9294
8,39.71,3.69,1.39,0.138,59,112,92.93,92.93,7.07,54.92,9293
8,25.06,3.38,1.54,0.078,67,129,92.92,92.92,7.08,37.23,9292
8,23.21,3.62,1.1,0.06,70,110,92.91,92.91,7.09,39.8,9291
8,20.68,3.88,1.5,0.107,59,111,92.9,92.9,7.1,49.36,9290
8,22.64,4.01,1.52,0.146,62,128,92.89,92.89,7.11,50.61,9289
8,36.64,3.02,1.87,0.145,68,121,92.88,92.88,7.12,59.98,9288
8,25.46,3.19,1.67,0.073,68,110,92.87,92.87,7.13,33.48,9287
8,28.91,3.94,1.42,0.107,50,110,92.86,92.86,7.14,57.35,9286
8,24.48,3.01,1.43,0.137,69,111,92.85,92.85,7.15,30.92,9285
8,38.71,3.78,1.27,0.077,53,125,92.84,92.84,7.16,55.19,9284
8,24.61,3.03,1.11,0.054,64,128,92.83,92.83,7.17,55.71,9283
8,38.28,3.12,1.21,0.056,59,116,92.82,92.82,7.18,32.89,9282
8,37.42,3.11,1.6,0.055,61,125,92.81,92.81,7.19,31.15,9281
8,34.96,4.13,1.42,0.141,55,130,92.8,92.8,7.2,37.13,9280
8,26.49,3.33,1.48,0.115,53,123,92.79,92.79,7.21,45.54,9279
8,34.41,3.22,1.06,0.098,65,128,92.78,92.78,7.22,46.03,9278
8,39.84,3.52,1.38,0.054,59,116,92.77,92.77,7.23,53.97,9277
8,26.42,3.58,1.26,0.09,63,117,92.76,92.76,7.24,31.47,9276
8,35.76,4.16,1.33,0.051,70,119,92.75,92.75,7.25,52.25,9275
8,30.44,4.02,1.8,0.117,59,115,92.74,92.74,7.26,39.23,9274
8,30.49,3.12,1.7,0.133,68,118,92.73,92.73,7.27,48.58,9273
8,33.38,3.77,1.92,0.132,52,124,92.72,92.72,7.28,41.71,9272
8,22.09,3.88,1.01,0.082,50,120,92.71,92.71,7.29,53.82,9271
8,21.31,4.18,1.1,0.079,68,118,92.7,92.7,7.3,53.91,9270
8,21.02,4.17,1.72,0.086,53,120,92.69,92.69,7.31,49.13,9269
8,25.68,3.43,1.08,0.094,64,119,92.68,92.68,7.32,32.58,9268
8,35.85,4.09,1.02,0.123,63,125,92.67,92.67,7.33,40.96,9267
8,24.95,3.33,1.69,0.102,62,119,92.66,92.66,7.34,58.05,9266
8,20.66,3.15,1.87,0.145,69,114,92.65,92.65,7.35,51.22,9265
8,39.72,3.65,1.29,0.089,51,124,92.64,92.64,7.36,47.34,9264
8,36.03,3.02,1.11,0.051,57,119,92.63,92.63,7.37,39.28,9263
8,27.75,3.54,1.69,0.101,64,125,92.62,92.62,7.38,52.03,9262
8,36.15,3.79,1.69,0.069,53,112,92.61,92.61,7.39,52.89,9261
8,32.02,3.55,1.52,0.129,69,113,92.6,92.6,7.4,30.54,9260
8,26.7,3.52,1.08,0.102,62,128,92.59,92.59,7.41,32.92,9259
8,27.37,3.26,1.52,0.084,59,122,92.58,92.58,7.42,39.48,9258
8,37.63,3.96,1.33,0.066,67,117,92.57,92.57,7.43,32.73,9257
8,36.17,3.74,1.83,0.1,63,121,92.56,92.56,7.44,33.85,9256
8,34.52,3.43,1.5,0.124,59,127,92.55,92.55,7.45,58.14,9255
8,39.61,3.05,1.97,0.07,59,110,92.54,92.54,7.46,38.55,9254
8,37.19,3.24,1.48,0.112,66,111,92.53,92.53,7.47,38.63,9253
8,30.24,3.11,1.31,0.132,60,117,92.52,92.52,7.48,57.5,9252
8,32.72,3.89,1.97,0.061,54,126,92.51,92.51,7.49,57.53,9251
8,34.97,3.01,1.08,0.141,54,112,92.5,92.5,7.5,34.43,9250
8,21.18,3.44,1.79,0.14,63,116,92.49,92.49,7.51,53.13,9249
8,22.64,4.09,1.63,0.129,55,127,92.48,92.48,7.52,41.48,9248
8,28.26,3.44,1.5,0.126,64,116,92.47,92.47,7.53,48.61,9247
8,33.59,3.24,1.66,0.085,62,121,92.46,92.46,7.54,57.9,9246
8,35.99,3.99,1.91,0.071,55,112,92.45,92.45,7.55,39.44,9245
